2026-07-06-source-recalc-msk-directvisits-продажи,2026-07-06,2026-07,2,источники,Прямые визиты,Продажи,0,3,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-06-source-recalc-msk-cashback-лиды,2026-07-06,2026-07,2,источники,Рек/кешбэк,Лиды,0,6,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-06-source-recalc-msk-cashback-квалы,2026-07-06,2026-07,2,источники,Рек/кешбэк,Квалы,0,6,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-06-source-recalc-msk-cashback-продажи,2026-07-06,2026-07,2,источники,Рек/кешбэк,Продажи,0,3,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-06-source-recalc-msk-yandexmaps-лиды,2026-07-06,2026-07,2,источники,Яндекс Карты,Лиды,0,201,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-06-source-recalc-msk-yandexmaps-квалы,2026-07-06,2026-07,2,источники,Яндекс Карты,Квалы,0,73,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-06-source-recalc-msk-yandexmaps-продажи,2026-07-06,2026-07,2,источники,Яндекс Карты,Продажи,0,17,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-06-source-recalc-spb-2gis-лиды,2026-07-06,2026-07,2,источники,2ГИС,Лиды,0,32,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-06-source-recalc-spb-2gis-квалы,2026-07-06,2026-07,2,источники,2ГИС,Квалы,0,12,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-06-source-recalc-spb-2gis-продажи,2026-07-06,2026-07,2,источники,2ГИС,Продажи,0,1,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-06-source-recalc-spb-seo-лиды,2026-07-06,2026-07,2,источники,SEO,Лиды,0,8,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-06-source-recalc-spb-seo-квалы,2026-07-06,2026-07,2,источники,SEO,Квалы,0,1,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-06-source-recalc-spb-googlemaps-лиды,2026-07-06,2026-07,2,источники,Гугл Карты,Лиды,0,21,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-06-source-recalc-spb-googlemaps-квалы,2026-07-06,2026-07,2,источники,Гугл Карты,Квалы,0,10,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-06-source-recalc-spb-googlemaps-продажи,2026-07-06,2026-07,2,источники,Гугл Карты,Продажи,0,1,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-06-source-recalc-spb-direct-лиды,2026-07-06,2026-07,2,источники,Директ,Лиды,0,2,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-06-source-recalc-spb-direct-квалы,2026-07-06,2026-07,2,источники,Директ,Квалы,0,1,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-06-source-recalc-spb-other-лиды,2026-07-06,2026-07,2,источники,Другие,Лиды,0,306,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-06-source-recalc-spb-other-квалы,2026-07-06,2026-07,2,источники,Другие,Квалы,0,93,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-06-source-recalc-spb-other-продажи,2026-07-06,2026-07,2,источники,Другие,Продажи,0,29,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-06-source-recalc-spb-directvisits-лиды,2026-07-06,2026-07,2,источники,Прямые визиты,Лиды,0,12,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-06-source-recalc-spb-directvisits-квалы,2026-07-06,2026-07,2,источники,Прямые визиты,Квалы,0,5,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-06-source-recalc-spb-cashback-лиды,2026-07-06,2026-07,2,источники,Рек/кешбэк,Лиды,0,6,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-06-source-recalc-spb-cashback-квалы,2026-07-06,2026-07,2,источники,Рек/кешбэк,Квалы,0,6,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-06-source-recalc-spb-cashback-продажи,2026-07-06,2026-07,2,источники,Рек/кешбэк,Продажи,0,4,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-06-source-recalc-spb-yandexmaps-лиды,2026-07-06,2026-07,2,источники,Яндекс Карты,Лиды,0,91,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-06-source-recalc-spb-yandexmaps-квалы,2026-07-06,2026-07,2,источники,Яндекс Карты,Квалы,0,43,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-06-source-recalc-spb-yandexmaps-продажи,2026-07-06,2026-07,2,источники,Яндекс Карты,Продажи,0,2,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-msk-2gis-лиды,2026-07-13,2026-07,3,источники,2ГИС,Лиды,0,52,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-msk-2gis-квалы,2026-07-13,2026-07,3,источники,2ГИС,Квалы,0,15,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-msk-2gis-продажи,2026-07-13,2026-07,3,источники,2ГИС,Продажи,0,6,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-msk-googlemaps-лиды,2026-07-13,2026-07,3,источники,Гугл Карты,Лиды,0,33,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-msk-googlemaps-квалы,2026-07-13,2026-07,3,источники,Гугл Карты,Квалы,0,7,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-msk-googlemaps-продажи,2026-07-13,2026-07,3,источники,Гугл Карты,Продажи,0,1,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-msk-direct-лиды,2026-07-13,2026-07,3,источники,Директ,Лиды,0,8,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-msk-other-лиды,2026-07-13,2026-07,3,источники,Другие,Лиды,0,302,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-msk-other-квалы,2026-07-13,2026-07,3,источники,Другие,Квалы,0,127,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-msk-other-продажи,2026-07-13,2026-07,3,источники,Другие,Продажи,0,66,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-msk-directvisits-лиды,2026-07-13,2026-07,3,источники,Прямые визиты,Лиды,0,32,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-msk-directvisits-квалы,2026-07-13,2026-07,3,источники,Прямые визиты,Квалы,0,8,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-msk-directvisits-продажи,2026-07-13,2026-07,3,источники,Прямые визиты,Продажи,0,3,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-msk-cashback-лиды,2026-07-13,2026-07,3,источники,Рек/кешбэк,Лиды,0,3,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-msk-cashback-квалы,2026-07-13,2026-07,3,источники,Рек/кешбэк,Квалы,0,3,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-msk-cashback-продажи,2026-07-13,2026-07,3,источники,Рек/кешбэк,Продажи,0,3,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-msk-yandexmaps-лиды,2026-07-13,2026-07,3,источники,Яндекс Карты,Лиды,0,183,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-msk-yandexmaps-квалы,2026-07-13,2026-07,3,источники,Яндекс Карты,Квалы,0,61,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-msk-yandexmaps-продажи,2026-07-13,2026-07,3,источники,Яндекс Карты,Продажи,0,19,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-spb-2gis-лиды,2026-07-13,2026-07,3,источники,2ГИС,Лиды,0,47,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-spb-2gis-квалы,2026-07-13,2026-07,3,источники,2ГИС,Квалы,0,15,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-spb-2gis-продажи,2026-07-13,2026-07,3,источники,2ГИС,Продажи,0,3,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-spb-seo-лиды,2026-07-13,2026-07,3,источники,SEO,Лиды,0,5,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-spb-seo-квалы,2026-07-13,2026-07,3,источники,SEO,Квалы,0,1,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-spb-googlemaps-лиды,2026-07-13,2026-07,3,источники,Гугл Карты,Лиды,0,17,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-spb-googlemaps-квалы,2026-07-13,2026-07,3,источники,Гугл Карты,Квалы,0,2,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-spb-googlemaps-продажи,2026-07-13,2026-07,3,источники,Гугл Карты,Продажи,0,1,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-spb-direct-лиды,2026-07-13,2026-07,3,источники,Директ,Лиды,0,5,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-spb-direct-квалы,2026-07-13,2026-07,3,источники,Директ,Квалы,0,2,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-spb-other-лиды,2026-07-13,2026-07,3,источники,Другие,Лиды,0,341,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-spb-other-квалы,2026-07-13,2026-07,3,источники,Другие,Квалы,0,96,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-spb-other-продажи,2026-07-13,2026-07,3,источники,Другие,Продажи,0,29,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-spb-directvisits-лиды,2026-07-13,2026-07,3,источники,Прямые визиты,Лиды,0,4,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-spb-directvisits-квалы,2026-07-13,2026-07,3,источники,Прямые визиты,Квалы,0,3,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-spb-directvisits-продажи,2026-07-13,2026-07,3,источники,Прямые визиты,Продажи,0,1,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-spb-cashback-лиды,2026-07-13,2026-07,3,источники,Рек/кешбэк,Лиды,0,3,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-spb-cashback-квалы,2026-07-13,2026-07,3,источники,Рек/кешбэк,Квалы,0,3,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-spb-cashback-продажи,2026-07-13,2026-07,3,источники,Рек/кешбэк,Продажи,0,2,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-spb-yandexmaps-лиды,2026-07-13,2026-07,3,источники,Яндекс Карты,Лиды,0,102,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-spb-yandexmaps-квалы,2026-07-13,2026-07,3,источники,Яндекс Карты,Квалы,0,41,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-13-source-recalc-spb-yandexmaps-продажи,2026-07-13,2026-07,3,источники,Яндекс Карты,Продажи,0,9,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-msk-2gis-лиды,2026-07-20,2026-07,4,источники,2ГИС,Лиды,0,41,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-msk-2gis-квалы,2026-07-20,2026-07,4,источники,2ГИС,Квалы,0,14,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-msk-2gis-продажи,2026-07-20,2026-07,4,источники,2ГИС,Продажи,0,3,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-msk-seo-лиды,2026-07-20,2026-07,4,источники,SEO,Лиды,0,4,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-msk-seo-квалы,2026-07-20,2026-07,4,источники,SEO,Квалы,0,3,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-msk-seo-продажи,2026-07-20,2026-07,4,источники,SEO,Продажи,0,3,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-msk-vk-лиды,2026-07-20,2026-07,4,источники,ВКонтакте,Лиды,0,1,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-msk-googlemaps-лиды,2026-07-20,2026-07,4,источники,Гугл Карты,Лиды,0,25,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-msk-googlemaps-квалы,2026-07-20,2026-07,4,источники,Гугл Карты,Квалы,0,5,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-msk-googlemaps-продажи,2026-07-20,2026-07,4,источники,Гугл Карты,Продажи,0,4,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-msk-other-лиды,2026-07-20,2026-07,4,источники,Другие,Лиды,0,363,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-msk-other-квалы,2026-07-20,2026-07,4,источники,Другие,Квалы,0,154,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-msk-other-продажи,2026-07-20,2026-07,4,источники,Другие,Продажи,0,78,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-msk-directvisits-лиды,2026-07-20,2026-07,4,источники,Прямые визиты,Лиды,0,16,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-msk-directvisits-квалы,2026-07-20,2026-07,4,источники,Прямые визиты,Квалы,0,6,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-msk-directvisits-продажи,2026-07-20,2026-07,4,источники,Прямые визиты,Продажи,0,2,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-msk-cashback-лиды,2026-07-20,2026-07,4,источники,Рек/кешбэк,Лиды,0,8,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-msk-cashback-квалы,2026-07-20,2026-07,4,источники,Рек/кешбэк,Квалы,0,7,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-msk-cashback-продажи,2026-07-20,2026-07,4,источники,Рек/кешбэк,Продажи,0,6,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-msk-yandexmaps-лиды,2026-07-20,2026-07,4,источники,Яндекс Карты,Лиды,0,127,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-msk-yandexmaps-квалы,2026-07-20,2026-07,4,источники,Яндекс Карты,Квалы,0,48,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-msk-yandexmaps-продажи,2026-07-20,2026-07,4,источники,Яндекс Карты,Продажи,0,11,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-spb-2gis-лиды,2026-07-20,2026-07,4,источники,2ГИС,Лиды,0,28,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-spb-2gis-квалы,2026-07-20,2026-07,4,источники,2ГИС,Квалы,0,12,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-spb-2gis-продажи,2026-07-20,2026-07,4,источники,2ГИС,Продажи,0,1,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-spb-seo-лиды,2026-07-20,2026-07,4,источники,SEO,Лиды,0,6,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-spb-seo-квалы,2026-07-20,2026-07,4,источники,SEO,Квалы,0,4,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-spb-seo-продажи,2026-07-20,2026-07,4,источники,SEO,Продажи,0,3,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-spb-zoon-лиды,2026-07-20,2026-07,4,источники,Zoon,Лиды,0,1,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-spb-googlemaps-лиды,2026-07-20,2026-07,4,источники,Гугл Карты,Лиды,0,18,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-spb-googlemaps-квалы,2026-07-20,2026-07,4,источники,Гугл Карты,Квалы,0,9,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-spb-googlemaps-продажи,2026-07-20,2026-07,4,источники,Гугл Карты,Продажи,0,3,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-spb-direct-лиды,2026-07-20,2026-07,4,источники,Директ,Лиды,0,1,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-spb-other-лиды,2026-07-20,2026-07,4,источники,Другие,Лиды,0,285,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-spb-other-квалы,2026-07-20,2026-07,4,источники,Другие,Квалы,0,84,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-spb-other-продажи,2026-07-20,2026-07,4,источники,Другие,Продажи,0,36,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-spb-directvisits-лиды,2026-07-20,2026-07,4,источники,Прямые визиты,Лиды,0,5,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-spb-directvisits-квалы,2026-07-20,2026-07,4,источники,Прямые визиты,Квалы,0,3,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-spb-directvisits-продажи,2026-07-20,2026-07,4,источники,Прямые визиты,Продажи,0,1,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-spb-cashback-лиды,2026-07-20,2026-07,4,источники,Рек/кешбэк,Лиды,0,4,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-spb-cashback-квалы,2026-07-20,2026-07,4,источники,Рек/кешбэк,Квалы,0,3,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-spb-cashback-продажи,2026-07-20,2026-07,4,источники,Рек/кешбэк,Продажи,0,3,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-spb-yandexmaps-лиды,2026-07-20,2026-07,4,источники,Яндекс Карты,Лиды,0,64,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-20-source-recalc-spb-yandexmaps-квалы,2026-07-20,2026-07,4,источники,Яндекс Карты,Квалы,0,32,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
